filename,width,height,class,xmin,ymin,xmax,ymax
IMG_6647.jpg,1440,1920,needle,813,1294,848,1353
IMG_6647.jpg,1440,1920,needle,1339,960,1390,1019
IMG_6647.jpg,1440,1920,needle,957,1019,1017,1083
IMG_6648.jpg,1440,1920,needle,843,723,895,779
IMG_6648.jpg,1440,1920,needle,704,1073,766,1133
IMG_6648.jpg,1440,1920,needle,224,1293,279,1345
IMG_6648.jpg,1440,1920,needle,139,1395,188,1450
IMG_6648.jpg,1440,1920,needle,31,1476,87,1543
IMG_6648.jpg,1440,1920,needle,1042,1463,1083,1535
IMG_6648.jpg,1440,1920,needle,1382,1324,1429,1388
IMG_6648.jpg,1440,1920,needle,1129,1124,1183,1179
IMG_6648.jpg,1440,1920,needle,1069,1017,1116,1068
IMG_6648.jpg,1440,1920,needle,964,798,1008,858
IMG_6648.jpg,1440,1920,needle,1287,1090,1336,1144
IMG_6648.jpg,1440,1920,needle,1281,1137,1315,1195
IMG_6649.jpg,1440,1920,needle,29,1097,88,1159
IMG_6649.jpg,1440,1920,needle,814,554,869,609
IMG_6649.jpg,1440,1920,needle,154,500,204,558
IMG_6649.jpg,1440,1920,needle,763,642,816,701
IMG_6649.jpg,1440,1920,needle,1110,714,1162,773
IMG_6649.jpg,1440,1920,needle,1153,887,1208,938
IMG_6649.jpg,1440,1920,needle,905,954,951,1002
IMG_6649.jpg,1440,1920,needle,1002,1230,1053,1291
IMG_6649.jpg,1440,1920,needle,954,1319,1005,1379
IMG_6649.jpg,1440,1920,needle,1172,1551,1225,1616
IMG_6649.jpg,1440,1920,needle,1366,1451,1420,1516
IMG_6649.jpg,1440,1920,needle,304,1230,360,1292
IMG_6650.jpg,1440,1920,needle,45,592,103,650
IMG_6650.jpg,1440,1920,needle,1106,825,1153,886
IMG_6650.jpg,1440,1920,needle,1171,1000,1228,1060
IMG_6650.jpg,1440,1920,needle,890,786,948,839
IMG_6650.jpg,1440,1920,needle,808,735,860,786
IMG_6650.jpg,1440,1920,needle,127,1124,192,1186
IMG_6650.jpg,1440,1920,needle,204,1154,261,1203
IMG_6650.jpg,1440,1920,needle,849,1189,909,1244
IMG_6650.jpg,1440,1920,needle,1347,1352,1411,1418
IMG_6650.jpg,1440,1920,needle,1122,1558,1178,1623
IMG_6650.jpg,1440,1920,needle,936,1503,987,1562
IMG_6650.jpg,1440,1920,needle,766,1571,820,1642
IMG_6651.jpg,1440,1920,needle,201,1011,269,1079
IMG_6651.jpg,1440,1920,needle,1021,1059,1076,1137
IMG_6651.jpg,1440,1920,needle,1320,1635,1375,1713
IMG_6651.jpg,1440,1920,needle,1223,1648,1279,1723
IMG_6651.jpg,1440,1920,needle,897,1437,952,1496
IMG_6651.jpg,1440,1920,needle,873,1336,929,1407
IMG_6651.jpg,1440,1920,needle,1091,1353,1149,1423
IMG_6651.jpg,1440,1920,needle,346,1151,408,1215
IMG_6651.jpg,1440,1920,needle,576,1296,640,1354
IMG_6651.jpg,1440,1920,needle,968,533,1024,603
IMG_6651.jpg,1440,1920,needle,454,203,509,276
IMG_6651.jpg,1440,1920,needle,976,1228,1039,1290
IMG_6652.jpg,1440,1920,needle,1043,444,1113,511
IMG_6652.jpg,1440,1920,needle,368,457,443,521
IMG_6652.jpg,1440,1920,needle,1020,670,1077,752
IMG_6652.jpg,1440,1920,needle,670,1075,738,1137
IMG_6652.jpg,1440,1920,needle,139,1297,208,1368
IMG_6652.jpg,1440,1920,needle,324,1398,398,1464
IMG_6652.jpg,1440,1920,needle,901,1501,962,1571
IMG_6652.jpg,1440,1920,needle,953,1470,996,1565
IMG_6652.jpg,1440,1920,needle,1180,1588,1230,1665
IMG_6652.jpg,1440,1920,needle,1152,1395,1204,1489
IMG_6652.jpg,1440,1920,needle,1297,1703,1358,1775
IMG_6652.jpg,1440,1920,needle,1359,1694,1412,1784
IMG_6653.jpg,1440,1920,needle,319,869,388,932
IMG_6653.jpg,1440,1920,needle,965,764,1029,823
IMG_6653.jpg,1440,1920,needle,1056,592,1112,677
IMG_6653.jpg,1440,1920,needle,1342,1716,1400,1807
IMG_6653.jpg,1440,1920,needle,1240,1694,1304,1770
IMG_6653.jpg,1440,1920,needle,1147,1515,1210,1599
IMG_6653.jpg,1440,1920,needle,999,1457,1058,1550
IMG_6653.jpg,1440,1920,needle,856,1416,925,1492
IMG_6653.jpg,1440,1920,needle,569,1349,643,1420
IMG_6653.jpg,1440,1920,needle,47,1014,110,1079
IMG_6653.jpg,1440,1920,needle,320,978,390,1041
IMG_6653.jpg,1440,1920,needle,1180,1302,1235,1372
IMG_6654.jpg,1440,1920,needle,268,426,330,490
IMG_6654.jpg,1440,1920,needle,605,935,662,991
IMG_6654.jpg,1440,1920,needle,40,1164,97,1235
IMG_6654.jpg,1440,1920,needle,198,1237,259,1302
IMG_6654.jpg,1440,1920,needle,765,1491,810,1556
IMG_6654.jpg,1440,1920,needle,1280,1178,1335,1233
IMG_6654.jpg,1440,1920,needle,1118,767,1167,835
IMG_6654.jpg,1440,1920,needle,884,748,941,814
IMG_6654.jpg,1440,1920,needle,861,838,924,900
IMG_6654.jpg,1440,1920,needle,1087,994,1141,1047
IMG_6654.jpg,1440,1920,needle,1345,1476,1401,1541
IMG_6654.jpg,1440,1920,needle,984,1595,1037,1664
IMG_6655.jpg,1440,1920,needle,945,455,1000,513
IMG_6655.jpg,1440,1920,needle,952,705,1004,763
IMG_6655.jpg,1440,1920,needle,1067,838,1120,891
IMG_6655.jpg,1440,1920,needle,928,930,978,997
IMG_6655.jpg,1440,1920,needle,1337,1156,1389,1214
IMG_6655.jpg,1440,1920,needle,980,1415,1028,1482
IMG_6655.jpg,1440,1920,needle,776,1395,822,1468
IMG_6655.jpg,1440,1920,needle,219,1128,273,1186
IMG_6655.jpg,1440,1920,needle,44,561,102,629
IMG_6655.jpg,1440,1920,needle,65,780,126,841
IMG_6655.jpg,1440,1920,needle,1364,1720,1416,1786
IMG_6655.jpg,1440,1920,needle,580,949,644,1000
IMG_6656.jpg,1440,1920,needle,245,699,297,752
IMG_6656.jpg,1440,1920,needle,572,816,618,865
IMG_6656.jpg,1440,1920,needle,354,825,409,877
IMG_6656.jpg,1440,1920,needle,894,712,942,765
IMG_6656.jpg,1440,1920,needle,287,56,337,122
IMG_6656.jpg,1440,1920,needle,831,1020,878,1070
IMG_6656.jpg,1440,1920,needle,827,1327,872,1391
IMG_6656.jpg,1440,1920,needle,986,1447,1038,1516
IMG_6656.jpg,1440,1920,needle,1215,1454,1271,1516
IMG_6656.jpg,1440,1920,needle,1306,1812,1352,1873
IMG_6656.jpg,1440,1920,needle,940,791,982,853
IMG_6656.jpg,1440,1920,needle,1096,907,1144,969
IMG_6657.jpg,1440,1920,needle,58,784,146,877
IMG_6657.jpg,1440,1920,needle,390,722,477,814
IMG_6657.jpg,1440,1920,needle,59,1108,137,1204
IMG_6657.jpg,1440,1920,needle,1181,1366,1253,1439
IMG_6657.jpg,1440,1920,needle,1189,1515,1254,1588
IMG_6657.jpg,1440,1920,needle,1088,1593,1159,1677
IMG_6657.jpg,1440,1920,needle,1305,1266,1382,1354
IMG_6657.jpg,1440,1920,needle,1158,1070,1219,1143
IMG_6657.jpg,1440,1920,needle,1225,1041,1279,1110
IMG_6657.jpg,1440,1920,needle,1312,1049,1368,1109
IMG_6657.jpg,1440,1920,needle,1341,993,1392,1062
IMG_6658.jpg,1440,1920,needle,175,303,266,399
IMG_6658.jpg,1440,1920,needle,71,719,164,807
IMG_6658.jpg,1440,1920,needle,339,1177,419,1266
IMG_6658.jpg,1440,1920,needle,1271,1589,1338,1673
IMG_6658.jpg,1440,1920,needle,1316,1367,1386,1444
IMG_6658.jpg,1440,1920,needle,1329,1297,1396,1380
IMG_6658.jpg,1440,1920,needle,1201,1013,1272,1087
IMG_6658.jpg,1440,1920,needle,1235,1203,1308,1264
IMG_6658.jpg,1440,1920,needle,1292,1157,1345,1236
IMG_6658.jpg,1440,1920,needle,1209,1437,1279,1514
IMG_6658.jpg,1440,1920,needle,1107,1412,1175,1475
IMG_6659.jpg,1440,1920,needle,1213,971,1273,1050
IMG_6659.jpg,1440,1920,needle,1316,1073,1380,1144
IMG_6659.jpg,1440,1920,needle,1169,1531,1228,1606
IMG_6659.jpg,1440,1920,needle,1300,1709,1357,1787
IMG_6659.jpg,1440,1920,needle,1234,1762,1296,1809
IMG_6659.jpg,1440,1920,needle,956,1574,1010,1629
IMG_6659.jpg,1440,1920,needle,517,1141,578,1211
IMG_6659.jpg,1440,1920,needle,399,63,459,149
IMG_6659.jpg,1440,1920,needle,462,106,505,185
IMG_6659.jpg,1440,1920,needle,1100,1518,1141,1585
IMG_6659.jpg,1440,1920,needle,1236,1714,1276,1766
IMG_6661.jpg,1440,1920,needle,799,1191,876,1265
IMG_6661.jpg,1440,1920,needle,1237,1241,1301,1315
IMG_6661.jpg,1440,1920,needle,256,514,331,595
IMG_6661.jpg,1440,1920,needle,73,558,161,640
IMG_6661.jpg,1440,1920,needle,598,742,654,816
IMG_6661.jpg,1440,1920,needle,1182,936,1247,1014
IMG_6661.jpg,1440,1920,needle,1126,976,1192,1049
IMG_6661.jpg,1440,1920,needle,1164,1098,1217,1176
IMG_6661.jpg,1440,1920,needle,1343,1603,1397,1675
IMG_6661.jpg,1440,1920,needle,1292,1558,1340,1615
IMG_6661.jpg,1440,1920,needle,1327,1530,1374,1609
IMG_6662.jpg,1440,1920,needle,94,1059,154,1123
IMG_6662.jpg,1440,1920,needle,972,880,1040,946
IMG_6662.jpg,1440,1920,needle,564,458,623,521
IMG_6662.jpg,1440,1920,needle,69,332,132,404
IMG_6662.jpg,1440,1920,needle,872,990,932,1054
IMG_6662.jpg,1440,1920,needle,1327,1478,1382,1546
IMG_6662.jpg,1440,1920,needle,1353,1388,1413,1454
IMG_6662.jpg,1440,1920,needle,1044,1370,1116,1443
IMG_6662.jpg,1440,1920,needle,917,1536,976,1602
IMG_6662.jpg,1440,1920,needle,992,1721,1043,1784
IMG_6662.jpg,1440,1920,needle,844,1200,900,1262
IMG_6675.jpg,1440,1920,needle,106,150,182,224
IMG_6675.jpg,1440,1920,needle,114,430,181,504
IMG_6675.jpg,1440,1920,needle,886,506,951,579
IMG_6675.jpg,1440,1920,needle,951,402,1004,491
IMG_6675.jpg,1440,1920,needle,950,772,1020,849
IMG_6675.jpg,1440,1920,needle,1334,1382,1395,1463
IMG_6675.jpg,1440,1920,needle,1298,1477,1366,1554
IMG_6675.jpg,1440,1920,needle,778,1000,842,1073
IMG_6675.jpg,1440,1920,needle,819,1098,872,1175
IMG_6675.jpg,1440,1920,needle,881,1713,936,1803
IMG_6676.jpg,1440,1920,needle,41,744,93,812
IMG_6676.jpg,1440,1920,needle,370,804,425,865
IMG_6676.jpg,1440,1920,needle,899,830,952,878
IMG_6676.jpg,1440,1920,needle,1108,906,1163,960
IMG_6676.jpg,1440,1920,needle,1163,850,1216,903
IMG_6676.jpg,1440,1920,needle,857,1069,907,1128
IMG_6676.jpg,1440,1920,needle,918,1193,972,1254
IMG_6676.jpg,1440,1920,needle,1136,1717,1188,1776
IMG_6676.jpg,1440,1920,needle,1344,1381,1392,1426
IMG_6676.jpg,1440,1920,needle,1386,1357,1424,1410
IMG_6677.jpg,1440,1920,needle,132,587,187,649
IMG_6677.jpg,1440,1920,needle,42,977,89,1034
IMG_6677.jpg,1440,1920,needle,622,778,663,827
IMG_6677.jpg,1440,1920,needle,967,1016,1021,1074
IMG_6677.jpg,1440,1920,needle,532,1578,576,1644
IMG_6677.jpg,1440,1920,needle,754,1588,799,1652
IMG_6677.jpg,1440,1920,needle,696,1458,744,1517
IMG_6677.jpg,1440,1920,needle,1366,1239,1418,1303
IMG_6677.jpg,1440,1920,needle,1291,1051,1346,1110
IMG_6677.jpg,1440,1920,needle,1246,1178,1298,1224
IMG_6678.jpg,1440,1920,needle,825,509,879,563
IMG_6678.jpg,1440,1920,needle,39,909,98,970
IMG_6678.jpg,1440,1920,needle,80,1255,142,1319
IMG_6678.jpg,1440,1920,needle,1023,1063,1070,1121
IMG_6678.jpg,1440,1920,needle,1317,1096,1366,1150
IMG_6678.jpg,1440,1920,needle,1366,1145,1410,1195
IMG_6678.jpg,1440,1920,needle,797,1250,849,1302
IMG_6678.jpg,1440,1920,needle,910,1256,952,1298
IMG_6678.jpg,1440,1920,needle,1089,1411,1136,1463
IMG_6678.jpg,1440,1920,needle,1269,1744,1317,1807
IMG_6679.jpg,1440,1920,needle,134,225,192,293
IMG_6679.jpg,1440,1920,needle,279,201,344,265
IMG_6679.jpg,1440,1920,needle,329,1160,395,1227
IMG_6679.jpg,1440,1920,needle,1037,980,1091,1036
IMG_6679.jpg,1440,1920,needle,1101,1005,1154,1063
IMG_6679.jpg,1440,1920,needle,1163,1230,1226,1291
IMG_6679.jpg,1440,1920,needle,909,1314,969,1367
IMG_6679.jpg,1440,1920,needle,1301,1354,1357,1411
IMG_6679.jpg,1440,1920,needle,1153,1513,1209,1577
IMG_6679.jpg,1440,1920,needle,600,1447,661,1510
IMG_6680.jpg,1440,1920,needle,456,1314,506,1374
IMG_6680.jpg,1440,1920,needle,317,1107,374,1164
IMG_6680.jpg,1440,1920,needle,507,258,561,320
IMG_6680.jpg,1440,1920,needle,1067,1666,1112,1719
IMG_6680.jpg,1440,1920,needle,1215,1777,1263,1837
IMG_6680.jpg,1440,1920,needle,785,1328,831,1381
IMG_6680.jpg,1440,1920,needle,1118,1248,1163,1300
IMG_6680.jpg,1440,1920,needle,1056,1179,1099,1230
IMG_6680.jpg,1440,1920,needle,1368,1454,1420,1503
IMG_6680.jpg,1440,1920,needle,1358,1402,1400,1454
IMG_6681.jpg,1440,1920,needle,1191,1804,1253,1876
IMG_6681.jpg,1440,1920,needle,1167,1688,1223,1763
IMG_6681.jpg,1440,1920,needle,1333,1650,1396,1733
IMG_6681.jpg,1440,1920,needle,510,192,578,291
IMG_6681.jpg,1440,1920,needle,533,65,603,164
IMG_6681.jpg,1440,1920,needle,847,534,901,621
IMG_6681.jpg,1440,1920,needle,1348,1271,1411,1355
IMG_6681.jpg,1440,1920,needle,1349,1398,1416,1478
IMG_6681.jpg,1440,1920,needle,1351,1535,1415,1612
IMG_6681.jpg,1440,1920,needle,1298,1499,1348,1564
IMG_6682.jpg,1440,1920,needle,82,789,165,882
IMG_6682.jpg,1440,1920,needle,258,114,325,217
IMG_6682.jpg,1440,1920,needle,1214,1199,1278,1267
IMG_6682.jpg,1440,1920,needle,1294,1235,1359,1314
IMG_6682.jpg,1440,1920,needle,1316,1131,1384,1216
IMG_6682.jpg,1440,1920,needle,1251,1516,1321,1601
IMG_6682.jpg,1440,1920,needle,235,1001,315,1084
IMG_6682.jpg,1440,1920,needle,1078,1706,1151,1789
IMG_6682.jpg,1440,1920,needle,1036,1598,1082,1670
IMG_6682.jpg,1440,1920,needle,1001,1685,1065,1754
IMG_6683.jpg,1440,1920,needle,179,861,259,951
IMG_6683.jpg,1440,1920,needle,1329,1383,1389,1459
IMG_6683.jpg,1440,1920,needle,1366,1336,1414,1399
IMG_6683.jpg,1440,1920,needle,1305,1196,1362,1273
IMG_6683.jpg,1440,1920,needle,1314,1033,1380,1117
IMG_6683.jpg,1440,1920,needle,363,47,436,136
IMG_6683.jpg,1440,1920,needle,1161,1760,1235,1831
IMG_6683.jpg,1440,1920,needle,1220,1677,1286,1749
IMG_6683.jpg,1440,1920,needle,1148,1601,1196,1668
IMG_6683.jpg,1440,1920,needle,716,436,764,508
IMG_6684.jpg,1440,1920,needle,147,344,231,440
IMG_6684.jpg,1440,1920,needle,249,94,337,186
IMG_6684.jpg,1440,1920,needle,1303,916,1377,1006
IMG_6684.jpg,1440,1920,needle,627,396,680,469
IMG_6684.jpg,1440,1920,needle,1141,1100,1201,1178
IMG_6684.jpg,1440,1920,needle,1209,1237,1269,1319
IMG_6684.jpg,1440,1920,needle,1314,1460,1379,1544
IMG_6684.jpg,1440,1920,needle,1083,1505,1149,1583
IMG_6684.jpg,1440,1920,needle,1210,1691,1262,1761
IMG_6684.jpg,1440,1920,needle,1162,1720,1218,1783
IMG_6685.jpg,1440,1920,needle,16,1409,89,1496
IMG_6685.jpg,1440,1920,needle,1011,1564,1071,1634
IMG_6685.jpg,1440,1920,needle,919,1630,987,1696
IMG_6685.jpg,1440,1920,needle,1128,1739,1199,1813
IMG_6685.jpg,1440,1920,needle,1336,1385,1400,1457
IMG_6685.jpg,1440,1920,needle,1328,1143,1384,1220
IMG_6685.jpg,1440,1920,needle,1269,1140,1326,1206
IMG_6685.jpg,1440,1920,needle,1222,1197,1281,1264
IMG_6685.jpg,1440,1920,needle,252,406,334,489
IMG_6685.jpg,1440,1920,needle,518,577,568,642
IMG_6686.jpg,1440,1920,needle,30,908,97,985
IMG_6686.jpg,1440,1920,needle,187,797,248,865
IMG_6686.jpg,1440,1920,needle,238,731,303,801
IMG_6686.jpg,1440,1920,needle,928,1561,987,1627
IMG_6686.jpg,1440,1920,needle,1153,1361,1214,1421
IMG_6686.jpg,1440,1920,needle,1233,1408,1295,1471
IMG_6686.jpg,1440,1920,needle,1371,1393,1428,1467
IMG_6686.jpg,1440,1920,needle,930,1084,988,1151
IMG_6686.jpg,1440,1920,needle,974,1054,1022,1114
IMG_6686.jpg,1440,1920,needle,1277,1200,1324,1270
IMG_6736.jpg,1440,1920,needle,1119,1254,1186,1325
IMG_6776.jpg,1440,1920,needle,726,684,800,752
IMG_6776.jpg,1440,1920,needle,911,713,989,778
IMG_6776.jpg,1440,1920,needle,1342,1110,1403,1171
IMG_6776.jpg,1440,1920,needle,139,1323,206,1391
IMG_6777.jpg,1440,1920,needle,118,1098,184,1168
IMG_6777.jpg,1440,1920,needle,508,1439,566,1504
IMG_6777.jpg,1440,1920,needle,628,1499,691,1569
IMG_6777.jpg,1440,1920,needle,1328,954,1403,1026
IMG_6779.jpg,1440,1920,needle,112,1303,180,1400
IMG_6779.jpg,1440,1920,needle,390,1322,457,1410
IMG_6779.jpg,1440,1920,needle,1332,1447,1402,1532
IMG_6779.jpg,1440,1920,needle,1195,956,1272,1043
IMG_6779.jpg,1440,1920,needle,464,713,522,786
IMG_6780.jpg,1440,1920,needle,161,329,227,410
IMG_6780.jpg,1440,1920,needle,382,507,446,578
IMG_6780.jpg,1440,1920,needle,731,1277,794,1349
IMG_6780.jpg,1440,1920,needle,1043,1405,1112,1475
IMG_6780.jpg,1440,1920,needle,1191,1588,1247,1661
IMG_6781.jpg,1440,1920,needle,104,1199,168,1264
IMG_6781.jpg,1440,1920,needle,213,1127,279,1194
IMG_6781.jpg,1440,1920,needle,1335,786,1402,855
IMG_6781.jpg,1440,1920,needle,969,1266,1029,1331
IMG_6781.jpg,1440,1920,needle,1277,1757,1336,1831
IMG_6846.jpg,1440,1920,needle,406,597,459,657
IMG_6846.jpg,1440,1920,needle,540,651,594,702
IMG_6846.jpg,1440,1920,needle,768,699,814,766
IMG_6846.jpg,1440,1920,needle,86,702,126,745
IMG_6846.jpg,1440,1920,needle,109,739,148,780
IMG_6846.jpg,1440,1920,needle,558,1293,604,1342
IMG_6846.jpg,1440,1920,needle,1112,1342,1162,1390
IMG_6846.jpg,1440,1920,needle,1349,1314,1383,1367
IMG_6846.jpg,1440,1920,needle,1372,1575,1415,1628
IMG_6846.jpg,1440,1920,needle,1338,1582,1369,1618
IMG_6991.jpg,1440,1920,needle,82,889,123,936
IMG_6991.jpg,1440,1920,needle,226,961,264,1005
IMG_6991.jpg,1440,1920,needle,484,1139,520,1177
IMG_6991.jpg,1440,1920,needle,628,1362,666,1413
IMG_6991.jpg,1440,1920,needle,870,1149,904,1191
IMG_6991.jpg,1440,1920,needle,701,1001,731,1039
IMG_6991.jpg,1440,1920,needle,725,1025,753,1061
IMG_6991.jpg,1440,1920,needle,1052,844,1087,888
IMG_6991.jpg,1440,1920,needle,1319,1109,1355,1153
IMG_6991.jpg,1440,1920,needle,1255,1145,1289,1191
IMG_6995.jpg,1440,1920,needle,15,659,65,717
IMG_6995.jpg,1440,1920,needle,792,664,834,716
IMG_6995.jpg,1440,1920,needle,85,847,127,896
IMG_6995.jpg,1440,1920,needle,786,942,827,983
IMG_6995.jpg,1440,1920,needle,763,975,802,1023
IMG_6995.jpg,1440,1920,needle,1340,1072,1385,1126
IMG_6995.jpg,1440,1920,needle,1354,953,1398,1006
IMG_6995.jpg,1440,1920,needle,1173,1028,1217,1081
IMG_6995.jpg,1440,1920,needle,626,1224,668,1270
IMG_6995.jpg,1440,1920,needle,425,1227,469,1275
IMG_6999.jpg,1440,1920,needle,253,239,315,321
IMG_6999.jpg,1440,1920,needle,1198,607,1263,678
IMG_6999.jpg,1440,1920,needle,1307,896,1369,973
IMG_6999.jpg,1440,1920,needle,1304,1205,1356,1276
IMG_6999.jpg,1440,1920,needle,415,1416,473,1486
IMG_6999.jpg,1440,1920,needle,69,1443,130,1511
IMG_6999.jpg,1440,1920,needle,483,980,539,1044
IMG_6999.jpg,1440,1920,needle,519,1156,566,1216
IMG_6999.jpg,1440,1920,needle,597,1193,641,1245
IMG_6999.jpg,1440,1920,needle,573,1165,615,1222
IMG_7011.jpg,1440,1920,needle,527,483,577,543
IMG_7011.jpg,1440,1920,needle,329,98,386,162
IMG_7011.jpg,1440,1920,needle,245,427,283,474
IMG_7011.jpg,1440,1920,needle,211,434,253,489
IMG_7011.jpg,1440,1920,needle,271,1301,322,1372
IMG_7011.jpg,1440,1920,needle,370,1268,424,1328
IMG_7011.jpg,1440,1920,needle,457,1627,514,1694
IMG_7011.jpg,1440,1920,needle,1101,1276,1156,1334
IMG_7011.jpg,1440,1920,needle,578,1048,630,1108
IMG_7011.jpg,1440,1920,needle,1011,1180,1057,1240
IMG_7011.jpg,1440,1920,needle,1327,1262,1380,1320
IMG_7022.jpg,1920,1440,needle,1517,1035,1584,1101
IMG_7022.jpg,1920,1440,needle,676,848,735,906
IMG_7022.jpg,1920,1440,needle,696,666,758,727
IMG_7022.jpg,1920,1440,needle,867,430,933,492
IMG_7022.jpg,1920,1440,needle,954,475,1002,533
IMG_7022.jpg,1920,1440,needle,1444,524,1507,580
IMG_7022.jpg,1920,1440,needle,1805,674,1879,750
IMG_7022.jpg,1920,1440,needle,124,668,202,745
IMG_7022.jpg,1920,1440,needle,441,875,512,952
IMG_7022.jpg,1920,1440,needle,497,989,568,1061
IMG_7022.jpg,1920,1440,needle,641,889,697,941
IMG_7023.jpg,1920,1440,needle,41,387,90,440
IMG_7023.jpg,1920,1440,needle,79,644,123,682
IMG_7023.jpg,1920,1440,needle,342,668,389,710
IMG_7023.jpg,1920,1440,needle,775,850,821,890
IMG_7023.jpg,1920,1440,needle,570,979,617,1026
IMG_7023.jpg,1920,1440,needle,1090,1083,1132,1132
IMG_7023.jpg,1920,1440,needle,1014,555,1061,599
IMG_7023.jpg,1920,1440,needle,1797,769,1848,817
IMG_7023.jpg,1920,1440,needle,648,336,698,386
IMG_7023.jpg,1920,1440,needle,385,490,430,532
IMG_7023.jpg,1920,1440,needle,393,440,439,484
IMG_7027.jpg,1440,1920,needle,253,430,310,493
IMG_7027.jpg,1440,1920,needle,568,694,618,756
IMG_7027.jpg,1440,1920,needle,65,769,119,831
IMG_7027.jpg,1440,1920,needle,153,1196,200,1253
IMG_7027.jpg,1440,1920,needle,181,1260,230,1319
IMG_7027.jpg,1440,1920,needle,546,1452,597,1510
IMG_7027.jpg,1440,1920,needle,585,1547,634,1603
IMG_7027.jpg,1440,1920,needle,1012,1566,1056,1616
IMG_7027.jpg,1440,1920,needle,1002,1495,1048,1549
IMG_7027.jpg,1440,1920,needle,975,1293,1016,1343
IMG_7027.jpg,1440,1920,needle,530,1316,577,1365
IMG_7027.jpg,1440,1920,needle,1376,1063,1423,1117
IMG_7032.jpg,1440,1920,needle,15,686,72,752
IMG_7032.jpg,1440,1920,needle,99,678,153,739
IMG_7032.jpg,1440,1920,needle,286,477,342,548
IMG_7032.jpg,1440,1920,needle,38,224,101,290
IMG_7032.jpg,1440,1920,needle,441,616,486,679
IMG_7032.jpg,1440,1920,needle,707,791,756,851
IMG_7032.jpg,1440,1920,needle,758,906,811,969
IMG_7032.jpg,1440,1920,needle,421,1603,471,1675
IMG_7032.jpg,1440,1920,needle,1262,1347,1314,1410
IMG_7032.jpg,1440,1920,needle,1370,1282,1417,1339
IMG_7032.jpg,1440,1920,needle,1182,1044,1219,1096
IMG_7032.jpg,1440,1920,needle,1253,1137,1303,1197
IMG_7036.jpg,1440,1920,needle,263,287,319,353
IMG_7036.jpg,1440,1920,needle,1074,554,1130,618
IMG_7036.jpg,1440,1920,needle,815,1203,870,1274
IMG_7036.jpg,1440,1920,needle,1315,1104,1357,1157
IMG_7036.jpg,1440,1920,needle,1360,1167,1405,1223
IMG_7036.jpg,1440,1920,needle,279,1157,328,1219
IMG_7036.jpg,1440,1920,needle,343,1209,389,1261
IMG_7036.jpg,1440,1920,needle,64,1161,112,1216
IMG_7036.jpg,1440,1920,needle,1275,1334,1321,1388
IMG_7036.jpg,1440,1920,needle,1304,1286,1353,1344
IMG_7036.jpg,1440,1920,needle,930,910,975,960
IMG_7036.jpg,1440,1920,needle,488,530,529,586
IMG_7066.jpg,1440,1920,needle,13,849,58,900
IMG_7066.jpg,1440,1920,needle,188,1121,233,1174
IMG_7066.jpg,1440,1920,needle,708,790,745,838
IMG_7066.jpg,1440,1920,needle,1006,659,1052,707
IMG_7066.jpg,1440,1920,needle,1296,702,1339,750
IMG_7066.jpg,1440,1920,needle,1383,714,1423,766
IMG_7066.jpg,1440,1920,needle,990,779,1034,829
IMG_7066.jpg,1440,1920,needle,1215,821,1254,859
IMG_7066.jpg,1440,1920,needle,1259,796,1296,843
IMG_7066.jpg,1440,1920,needle,961,1093,1001,1146
IMG_7066.jpg,1440,1920,needle,1171,1282,1211,1332
IMG_7066.jpg,1440,1920,needle,1284,1427,1326,1481
IMG_7066.jpg,1440,1920,needle,1040,1429,1086,1487
IMG_7066.jpg,1440,1920,needle,392,1279,434,1328
IMG_7070.jpg,1440,1920,needle,1235,706,1297,790
IMG_7070.jpg,1440,1920,needle,263,714,313,790
IMG_7070.jpg,1440,1920,needle,314,700,361,769
IMG_7070.jpg,1440,1920,needle,851,1204,910,1277
IMG_7070.jpg,1440,1920,needle,726,1169,783,1235
IMG_7070.jpg,1440,1920,needle,299,1225,349,1300
IMG_7070.jpg,1440,1920,needle,903,1066,967,1133
IMG_7070.jpg,1440,1920,needle,1168,980,1220,1051
IMG_7070.jpg,1440,1920,needle,1263,956,1320,1016
IMG_7070.jpg,1440,1920,needle,1325,958,1390,1041
IMG_7070.jpg,1440,1920,needle,1330,1026,1406,1101
IMG_7070.jpg,1440,1920,needle,1039,1336,1093,1406
IMG_7070.jpg,1440,1920,needle,54,1303,119,1379
IMG_7070.jpg,1440,1920,needle,194,1655,260,1734
IMG_7074.jpg,1440,1920,needle,49,250,109,324
IMG_7074.jpg,1440,1920,needle,810,832,866,902
IMG_7074.jpg,1440,1920,needle,1371,1066,1419,1126
IMG_7074.jpg,1440,1920,needle,1316,1251,1360,1311
IMG_7074.jpg,1440,1920,needle,995,1394,1045,1446
IMG_7074.jpg,1440,1920,needle,1068,1517,1113,1573
IMG_7074.jpg,1440,1920,needle,1144,1424,1192,1476
IMG_7074.jpg,1440,1920,needle,363,1403,408,1465
IMG_7074.jpg,1440,1920,needle,255,1233,297,1286
IMG_7074.jpg,1440,1920,needle,140,1283,183,1335
IMG_7074.jpg,1440,1920,needle,580,1043,621,1095
IMG_7074.jpg,1440,1920,needle,892,1299,940,1357
IMG_7074.jpg,1440,1920,needle,926,1261,968,1313
IMG_7074.jpg,1440,1920,needle,842,1247,875,1288
IMG_7083.jpg,1440,1920,needle,1219,873,1255,918
